en,ja
Additional Ability: Silver Lantern's Gaze,追加能力：銀灯の霊眼
Quick Assist: Cloud Flash,クイック支援：雲間の一閃
Defensive Assist: Counter Surge,パリィ支援：逆襲する電荷
Assist Follow-Up: Conducting Blow,支援突撃：先行導電
Special Attack: Celestial Thunder,特殊スキル：星雷
Special Attack: Azure Flash,特殊スキル：星雷
Special Attack: Thunder Smite,特殊スキル：雷打
EX Special Attack: Sundering Bolt,強化特殊スキル：空を裂く極雷
Chain Attack: Leaping Thunderstrike,連携スキル：弾む落雷
Ultimate: Voidstrike,終結スキル：空を断つ電光
Core Passive: Voltage Gap,コアパッシブ：電位差
Additional Ability: Voltage Surge,追加能力：誘電分極
Higher Dimensional Data: Mortal Cleave,高次元データ：断命の除伐
Gunslinger vs Guardian,遊侠と護衛
Exaltist Overseer,「讃頌会」の司教
Ju Fufu,橘福福
"""VIP"" Arrives",「賓客」の訪問
Hellishly Spicy,ランクアップ-獄辛ジョロキア
The Art or the Dennies,芸術かディニーか
Phantom of the Ballet Twins (II),バレエツインズの怪人・その二
Date Accident?,デート、それとも事故？
Plundering the Core,掻っ攫う糸心
"""My Love For You""",「君を愛する気持ち」
Reinvestigate the Lost Void,「迷いの地」再調査
Late Night Rendezvous,深夜の密会
Dancing on Strings,操り糸は誘う
Phantom of the Lost Lands,迷いの地を貫く一瞬
Echoes of Silver (I),シルバーの復活（上）
Cash In,一釣千金
Astra-nomical Lightstick,輝きのペンライト
Model: Severed Innocence,模型：純然たる犠牲
Model: Box Cutter,模型：ペーパーカッター
Chapter 1 Intermission,第一章 幕間
Flawless Strategy,計算し尽くされたお誘い
Your Name,あなたの名前
Friend (Probation),親友（お試し期間）
Here Lies Fate,運命の終着
Silver's Witness,シルバー隊を見届けし者
Witness: Peak of Ten Thousand Floors,見届けし者・一万層の頂上
Witness: A Hero's Heel,見届けし者・勇者の踵
No Risk of Getting Lost,迷える心配はない
Refusing Medical Assistance,医療救助は遠慮しよう
Need Medical Assistance ASAP!,医療救助をお願い！
Shopping Maniac,太っ腹なお客さん
Cautious Consumer,慎重なお客さん
Picky Customer,こだわりのあるお客さん
Swift Steps,身軽な体
Don't Blink,快刀、エーテリアスを断つ
Precise Shopping Budget,ピッタリな予算
Gift of the Great Hollow,大型ホロウの恵み
Who's Unlucky?,フウンは誰？
No More Bad Luck!,フウンはいないよ！
Just Sampling,トライアルだけ
Friends Got Your Back,持つべきは友達
Hollow Finance Tycoon,ホロウの金融王
Finance Tycoon's Slip-up,金融王の些細なミス
Fantasy Capsule,幻想カプセル
Victoria Housekeeping Coupon,ヴィクトリア家政チケット
Affinity: Silver Heart's Resonance,[適合]シルバーハート・レゾナンス
Her Mask (I),彼女のマスク・その一
Her Mask (II),彼女のマスク・その二
Her Mask (III),彼女のマスク・その三
[Affinity] Nail It Big Time,[適合]ド派手にやっちゃえ
Echoes of Silver (II),シルバーの復活（中）
A Gentleman's Visit,ある紳士の訪問
With great power comes great...,大いなる力には…
Like a Rebirth,生まれ変わったかのよう
Where We First Met,初めて出会った場所
Novel Convenience Store,珍しい雑貨店
The Attendant's Care,執事の気配り
Dignified and Elegant,荘厳かつ優雅
Another Mood,違った気分
Delicious Tips,美味しさの秘訣
Newsstand Mascot,ニューススタンドのマスコット
Good Taste,お気に入り
As Familiar as Home,第二の我が家
Missing Childhood,かつて叶わなかったこと
Commemoration,記念
An Immortalized Moment,この一瞬は永遠に
Usefulness of Photos,写真の使い道
Riverside Whispers,川辺のホンネ
Perfect Choice,ささやかな気持ち
Closest to You,アンタに一番近い場所
Teamilk Time,ティーミルク・タイム
Priceless Photo,かけがえのない写真
Matching Photos,お揃いの写真
Where to Go When Skipping Class,学校をサボる時の行先
Teamilk Choice Paralysis,どのティーミルクにしようかな
Reason for Coffee,コーヒーを買う理由
Unsoothing Fish Therapy,癒されないフィッシュスパ
A Casual Stroll,散策中の他愛のない話
High-Class Music,お上品な音楽
Commemorative Selfie,思い出の記念
Nothing Wanted,買いたいものがないお買い物
Together as Promised,約束したから
Unknown Letter,差出人不明の手紙
Thriller Movie,ホラー映画
Dream After the Rain,雨上がりの美しき夢
The Maid and The Guitar,メイドとギター
Super Top 3,わたしのTOP3
Pulchra's Namecard,プルクラの名刺
Soldier 0 - Anby's Namecard,0号・アンビーの名刺
Moment of Vulnerability,「無防備なひととき」
Gelatin Silver Dance,「銀塩の輪舞」
The More the Merrier,たくさんあるのが一番
The Uncrowned Big Eater,無冠の大食い王
Living in the Outer Ring,郊外の生活
Bones of the City,街の骨組み
Giving Back,礼は往来を尊ぶ
Mature Tastes,大人の味
What to Take Note of for a Photo,撮影上の注意
Language of the Lens,構図
Proof of Courage,勇気の証
Trying Something New,チャレンジ精神
Beginner's Luck,ビギナーズラック
Definitely Not Thinking of Working,仕事がしたいわけじゃなく
Changing Scenery,変わりゆく景色
Crimson Silk,深紅の晶糸
Special Program,スペシャルプログラム
100% Passion,情熱100%
Reason for Feeling Refreshed,清々しい気分のワケ
Shopping Plan,買い物リスト
Solid as a Rock,盤石の如し
Shopping Service,お買い物代行サービス
Internal Discount,メンバー割引
Blissful Paradise,快適な楽園
"Hey, Got a Sec?",今暇？ちょっと手伝って
Dangerous Scenery,危険な景色
The Way of Self-Discipline,節制には程遠い
Twiggy,ツイッギー
Girl A,少女A
Mottled Ether Particle,まばらなエーテル微粒子
Pulchra's Probation Period (I),プルクラの「試用期間」・その一
Pulchra's Probation Period (II),プルクラの「試用期間」・その二
What's in the Water,川の中には
A Quiet Day,穏やかな一日
Professional Habits,職業病
Handle With Care,取り扱い注意
Duo Team Attack,合体技
Nap Time,うとうとタイム
Gadgets as a Gift for the Elderly,年上に贈る流行りもの
Photo of Time,思い出のツーショット
Back to Childhood,童心に帰る
Maintenance for Steeltusk,アイアンタスクのお手入れ
Two People in a Frame,1つのフレーム、2人の姿
Leader's Aura,リーダー気質
Promotion Genius,プロモーション術
Changing Business Laws,商法のアップデート
Shopping Plan,買い物リスト
Leave a Record When Shopping,お出かけの記録
City Guardian,街の守護者
Musical Resonance,音楽と共鳴
Humans' Remodeling Shop,人間のカスタムショップ
Iced Wasabi Incoming,ひんやりワサビ襲来
Spot the Difference,間違いさがし
Spot the Difference,ハンバーガーのおとも
Classic Scene,名場面
Feeling Relaxed,ほっとする
Fixed Call,決まって出る電話
Wishing Barrel,願望箱
Multicolored Kitty,猫ちゃんと色彩
Pulchra's Probation Period (III),プルクラの「試用期間」・その三
Pulchra's Probation Period (IV),プルクラの「試用期間」・その四
Girly Heart,乙女心
Memory of Cinder Lake,火の湖の思い出
Manga Simulation,マンガの再現
Echoes of Silver (III),シルバーの復活（下）
Geppetto - Moment of Judgment,[ジェペット]審判の刻
Geppetto - Execution Order,[ジェペット]処刑命令
Geppetto - Stable Restraint,[ジェペット]安定牽制
Geppetto - Blood for Blood,[ジェペット]血には血を
Geppetto - Melee Thrust,[ジェペット]近接突撃
Hidden Treasure,秘蔵残留物
Reserved Relics,予備残留物
Come in and Sit Down?,ゆっくりしていかぬか？
Turns Out I'm the Antique,骨董品は…我とな？
"Drunk, But Not on Coffee",酔翁の意はコーヒーに在らず
Dreamland Resonium,夢路レゾブレム
Melody of Times Past,かつての旋律
A Uniform of Misunderstandings,誤解を招く制服
Pulchra's Probation Period (V),プルクラの「試用期間」・その五
Letter to Pulchra,プルにゃんへ…
The Mysterious Young Lady's Gaze,謎の少女は見つめる
Phantom Thief in the Moonlight,怪盗、月光と共に参上
Destined to Meet Again,再会する運命
Fateful Reunion,宿命の再会
æ%€æ$ Please Help!,縺繝ｼを救え
Dreamland Equipment,夢路武装
Shattered Edge,影の刃を折る
Rebuild Ridu!,エリー再建！
"It's Hard to Find a Job, It's Hard to Be a Bangboo",ボンプ生、山あり谷あり
5th Work Anniversary Photo,5年勤続記念写真
Revenge Against New Eridu,新エリー都への復讐
Unlucky Gift,不幸な贈り物
"Curses, Gifts, and Love",呪いと贈り物、そして愛
Looking for a Warm Home,あったかホームを探して
New Flavor of Teamilk,ティーミルクの新メニュー
Rest Day After Training,トレーニング後のリラックス
Defense Force's Holiday,防衛軍の休日
Port of Call,港といえば
Legendary Dog,噂の犬科
Spicy Quest,激辛を求めて
Jump Cut Montage,飛び切りモンタージュ
Tailless,無尾
The Great Office Investigation!,オフィスの大調査！
Searching the Battlefield,戦場の追跡
Richard Teamilk,リチャード・ティーミルク
The Case of a Missing Bangboo (III),行方プ明・下
Glory of the Past,在りし日の鋒鋩
Clash of Destiny,因縁の戦い
Dark Side,ダークサイド
Behind the Scenes,舞台裏
Before Taking the Stage,舞台に上がる前
Destiny at Your Fingertips,指を流れる運命
Who Stares into the Abyss,深淵から見つめてくるのは
Hoshimi Miyabi: Sparrows in the Flowers,[星見雅]花間雀
Hoshimi Miyabi: Awakening of the Bees,[星見雅]花吹雪、蜂の訪い
Hoshimi Miyabi: Dance of the Sparrows,[星見雅]心に舞う雀
Hoshimi Miyabi: Endless Blizzard,[星見雅]とめどなき飛雪
Hoshimi Miyabi: Unbreakable Ice,[星見雅]消えぬ凍炎
Hoshimi Miyabi: Snow Debris,[星見雅]霜月残雪
[Billy] Overwhelming Firepower,[ビリー]火力制圧
[Billy] Gunslinger Time,[ビリー]ガンマンズタイム
[Billy] Judgement by Eradication,[ビリー]スイーパー・ジャッジメント
[Ellen] Blizzard Trim,[エレン]吹雪剪定法
[Ellen] Everwinter Windtrace,[エレン]常冬の嵐跡
[Ellen] Blood-Seeking Fangs,[エレン]血に飢えた牙
[Tsukishiro Yanagi] Moon Across the Sky,[月城柳]月転天華
[Tsukishiro Yanagi] Flowing Change,[月城柳]変幻流転
[Tsukishiro Yanagi] Moonlight Illusion,[月城柳]月幻
[Tsukishiro Yanagi] Soaring Moonlight,[月城柳]天を舞う月華
[Tsukishiro Yanagi] Kagura's Dance,[月城柳]神楽舞
[Tsukishiro Yanagi] Flowing Reflection,[月城柳]鏡に映す流転
[Billy] Explosive Bullets,[ビリー]炸裂弾
[Billy] Rotating Drivetrain,[ビリー]回転駆動装置
[Billy] Mysterious Transmorpher,[ビリー]謎の変身装置
[Ellen] Blade of Frost,[エレン]フロストバイト
[Ellen] Dangerous Bearings,[エレン]危険なベアリング
[Ellen] Hunter's Fin,[エレン]捕食者の背鰭
Astra Yao - Perfect Save,[アストラ]完璧なフォロー
Astra Yao - Scattered Melody,[アストラ]散らばった旋律
Astra Yao - Aria of the Gentle Wind,[アストラ]そよ風のアリア
Popular Harumasa,モテモテのマサマサ
Evelyn - Sheathed Blade,[イヴリン]隠し刃
Evelyn - Binding Arts,[イヴリン]芸術的な糸捌き
Evelyn - Special Energy Drink,[イヴリン]特製エナドリ
Jane - Gaming Time,[ジェーン]お楽しみの時間
Jane - Combat Technique,[ジェーン]格闘テクニック
Jane - Relentless Pursuit,[ジェーン]容赦なき追撃
Corin - Maid's Dainty Steps,[カリン]メイドのステップ
Corin - Unfortunate Laceration,[カリン]不幸な切り傷
Corin - Cursed Tetanus,[カリン]災難の破傷風
Astra Yao - Radiant Moment,[アストラ]煌きのモーメント
Astra Yao - Hollow Symphony,[アストラ]ホロウ交響曲
Astra Yao - Harmonic Echo,[アストラ]反響するハーモニー
Evelyn - Low-Combustion Coating,[イヴリン]低引火点塗装
Evelyn - Portable Detonator,[イヴリン]ミニダイナマイト
Evelyn - Ultimate Contingency Protocol,[イヴリン]緊急プロトコル
Jane - Phantom Armor,[ジェーン]ファントムアーマー
Jane - Boiling Predatory Instinct,[ジェーン]高まる猟欲
Jane - Venomous Edge,[ジェーン]尖った毒牙
Corin - Chainsaw Operation Manual,[カリン]刃のしつけ方
Corin - Overload Driver,[カリン]オーバードライブ
Corin - Blasting Blowers,[カリン]特製送風機
Auction Invitation,オークションの招待状
A Rather Abstract Piece of Art,やや抽象的な芸術品
Raffle Ticket,抽選券
Hartman Ravenlock,ハルトマン・レイヴンロック
Curtis Ravenlock,カーティス・レイヴンロック
[Ultimate] Rhythmic Energy Saver,[終結]律動的省エネ機器
Gear,武装
[Ultimate] Healing Sachet,[終結]養気サシェ
[Dexterity] Zone Energy Shield,[機敏]チャージシールド
[Dexterity] Talisman of Five Realms,[機敏]五界天符
[Anomaly - Stun] Solvent Launcher,[異常・撃破]溶剤ランチャー
[Anomaly - Stun] Essence Pill,[異常・撃破]混元丹
[Adversity] Combat Nutrient Pack,[逆境]サバイバルパック
[Adversity] Emblem of Calamity,[逆境]厄災の令牌
[Ultimate],[終結]
[Dexterity],[機敏]
[Anomaly - Stun],[異常・撃破]
[Adversity],[逆境]
[Billy],[ビリー]
[Ellen],[エレン]
[Hoshimi Miyabi],[星見雅]
[Tsukishiro Yanagi],[月城柳]
[Astra Yao],[アストラ]
[Corin],[カリン]
[Evelyn],[イヴリン]
[Jane],[ジェーン]
The Mystery of Arpeggio Fault (A),断層の謎・上
The Mystery of Arpeggio Fault (B),断層の謎・下
Detective Rewind,巻き戻し探偵
Array Mode,TVアレイモード
"Big City, Little Ones (II)",ちびっ子、大都会にて-その二
Ascending Dance,舞うように空へ
Old Duyi's Physiotherapy Studio,デュイのおやじの整体スタジオ
Bro-to-Bro Communication,兄弟のダチ活
Three-Inch Ambition,三寸に秘めた野望
Dreams and Training,夢と修行
Silver Soldier Song,シルバーソルジャーの歌
Sienna,シエナ
